project,issue type,issue_status,issue_num,user_name,datetime,comment type,related_issue,issue_url,,,
AirSim,Functional,Closed,#138,lovettchris,21-Apr-17,Commented,,https://github.com/microsoft/AirSim/issues/138,,,
AirSim,Functional,Closed,#138,exploke,21-Apr-17,Commented,,https://github.com/microsoft/AirSim/issues/138,,,
AirSim,Functional,Closed,#138,lovettchris,21-Apr-17,Commented,,https://github.com/microsoft/AirSim/issues/138,,,
AirSim,Functional,Closed,#138,exploke,21-Apr-17,Commented,,https://github.com/microsoft/AirSim/issues/138,,,
AirSim,Functional,Closed,#138,lovettchris,21-Apr-17,Commented,,https://github.com/microsoft/AirSim/issues/138,,,
AirSim,Functional,Closed,#138,exploke,22-Apr-17,Commented,,https://github.com/microsoft/AirSim/issues/138,,,
AirSim,Functional,Closed,#138,lovettchris,22-Apr-17,Commented,,https://github.com/microsoft/AirSim/issues/138,,,
AirSim,Functional,Closed,#138,udaydlsv,21-Apr-17,Modified,#172,https://github.com/microsoft/AirSim/issues/138,,,
AirSim,Functional,Closed,#138,exploke,22-Apr-17,Closed,,https://github.com/microsoft/AirSim/issues/138,,,
botpress,Layout,Closed,#4469,hacheybj,3-Feb-21,Commented,,https://github.com/botpress/botpress/issues/4469,,,
botpress,Layout,Closed,#4469,EFF,7-Dec-21,Commented,,https://github.com/botpress/botpress/issues/4469,,,
botpress,Layout,Closed,#4469,Michael-N-M,4-Feb-21,Modified,,https://github.com/botpress/botpress/issues/4469,,,
botpress,Layout,Closed,#4469,sebburon,8-Mar-21,Solved,#4631,https://github.com/botpress/botpress/issues/4469,,,
botpress,Layout,Closed,#4469,hacheybj,9-Mar-21,Solved,#4620,https://github.com/botpress/botpress/issues/4469,,,
botpress,Layout,Closed,#4469,EFF,7-Dec-21,Closed,,https://github.com/botpress/botpress/issues/4469,,,
botpress,Layout,Closed,#3334,LuizCesarLeite,17-May-20,Commented,,https://github.com/botpress/botpress/issues/3334,,,
botpress,Layout,Closed,#3334,allardy,28-Oct-20,Commented,,https://github.com/botpress/botpress/issues/3334,,,
botpress,Layout,Closed,#3334,LuizCesarLeite,28-Oct-20,Commented,,https://github.com/botpress/botpress/issues/3334,,,
botpress,Layout,Closed,#3334,allardy,30-Oct-20,Commented,,https://github.com/botpress/botpress/issues/3334,,,
botpress,Layout,Closed,#3334,stale,18-Jun-21,Commented,,https://github.com/botpress/botpress/issues/3334,,,
botpress,Layout,Closed,#3334,J-FMartin,20-Sep-21,Commented,,https://github.com/botpress/botpress/issues/3334,,,
botpress,Layout,Closed,#3334,LuizCesarLeite,17-May-20,Modified,,https://github.com/botpress/botpress/issues/3334,,,
botpress,Layout,Closed,#3334,LuizCesarLeite,17-May-20,Modified,,https://github.com/botpress/botpress/issues/3334,,,
botpress,Layout,Closed,#3334,slvnperron,22-Oct-20,Modified,,https://github.com/botpress/botpress/issues/3334,,,
botpress,Layout,Closed,#3334,allardy,28-Oct-20,Closed,,https://github.com/botpress/botpress/issues/3334,,,
botpress,Layout,Closed,#3334,allardy,28-Oct-20,Modified,,https://github.com/botpress/botpress/issues/3334,,,
botpress,Layout,Closed,#3334,allardy,30-Oct-20,Modified,,https://github.com/botpress/botpress/issues/3334,,,
botpress,Layout,Closed,#3334,stale,30-Oct-20,Modified,,https://github.com/botpress/botpress/issues/3334,,,
botpress,Layout,Closed,#3334,stale,18-Jun-21,Modified,,https://github.com/botpress/botpress/issues/3334,,,
botpress,Layout,Closed,#3334,J-FMartin,20-Sep-21,Closed,,https://github.com/botpress/botpress/issues/3334,,,
botpress,Functional,Closed,#2579,Namec,8-Nov-19,Commented,,https://github.com/botpress/botpress/issues/2579,,,
botpress,Functional,Closed,#2579,allardy,14-Nov-19,Commented,,https://github.com/botpress/botpress/issues/2579,,,
botpress,Functional,Closed,#2579,Namec,14-Nov-19,Commented,,https://github.com/botpress/botpress/issues/2579,,,
botpress,Functional,Closed,#2579,allardy,19-Nov-19,Commented,,https://github.com/botpress/botpress/issues/2579,,,
botpress,Functional,Closed,#2579,Namec,20-Nov-19,Commented,,https://github.com/botpress/botpress/issues/2579,,,
botpress,Functional,Closed,#2579,Namec,20-Nov-19,Commented,,https://github.com/botpress/botpress/issues/2579,,,
botpress,Functional,Closed,#2579,allardy,21-Nov-19,Commented,,https://github.com/botpress/botpress/issues/2579,,,
botpress,Functional,Closed,#2579,epaminond,25-Apr-20,Commented,,https://github.com/botpress/botpress/issues/2579,,,
botpress,Functional,Closed,#2579,Namec,8-Nov-19,Modified,,https://github.com/botpress/botpress/issues/2579,,,
botpress,Functional,Closed,#2579,stale,8-Nov-19,Modified,,https://github.com/botpress/botpress/issues/2579,,,
botpress,Functional,Closed,#2579,epaminond,25-Apr-20,Closed,,https://github.com/botpress/botpress/issues/2579,,,
botpress,Layout,Closed,#2280,lampyon-canada,22-Aug-19,Commented,,https://github.com/botpress/botpress/issues/2280,,,
botpress,Layout,Closed,#2280,lampyon-canada,22-Aug-19,Commented,,https://github.com/botpress/botpress/issues/2280,,,
botpress,Layout,Closed,#2280,lampyon-canada,22-Aug-19,Commented,,https://github.com/botpress/botpress/issues/2280,,,
botpress,Layout,Closed,#2280,lampyon-canada,22-Aug-19,Modified,,https://github.com/botpress/botpress/issues/2280,,,
botpress,Layout,Closed,#2280,lampyon-canada,22-Aug-19,Modified,,https://github.com/botpress/botpress/issues/2280,,,
botpress,Layout,Closed,#2280,lampyon-canada,22-Aug-19,Closed,,https://github.com/botpress/botpress/issues/2280,,,
carla,Display,Closed,#4666,JoyMazumder,20-Sep-21,Commented,,https://github.com/carla-simulator/carla/issues/4666,,,
carla,Display,Closed,#4666,JoyMazumder,20-Sep-21,Commented,,https://github.com/carla-simulator/carla/issues/4666,,,
carla,Display,Closed,#4666,hitabm,25-Sep-21,Commented,,https://github.com/carla-simulator/carla/issues/4666,,,
carla,Display,Closed,#4666,CaffreyXu,13-Apr-22,Commented,,https://github.com/carla-simulator/carla/issues/4666,,,
carla,Display,Closed,#4666,CaffreyXu,13-Apr-22,Commented,,https://github.com/carla-simulator/carla/issues/4666,,,
carla,Display,Closed,#4666,hitabm,16-Apr-22,Commented,,https://github.com/carla-simulator/carla/issues/4666,,,
carla,Display,Closed,#4666,CaffreyXu,18-Apr-22,Commented,,https://github.com/carla-simulator/carla/issues/4666,,,
carla,Display,Closed,#4666,JoyMazumder,20-Sep-21,Closed,,https://github.com/carla-simulator/carla/issues/4666,,,
carla,Switch Control,Closed,#3616,GustavoSilvera,21-Nov-20,Commented,,https://github.com/carla-simulator/carla/issues/3616,,,
carla,Switch Control,Closed,#3616,Axel1092,4-Mar-21,Commented,,https://github.com/carla-simulator/carla/issues/3616,,,
carla,Switch Control,Closed,#3616,GustavoSilvera,4-Mar-21,Commented,,https://github.com/carla-simulator/carla/issues/3616,,,
carla,Switch Control,Closed,#3616,corkyw10,4-Mar-21,Modified,,https://github.com/carla-simulator/carla/issues/3616,,,
carla,Switch Control,Closed,#3616,corkyw10,4-Mar-21,Modified,,https://github.com/carla-simulator/carla/issues/3616,,,
carla,Switch Control,Closed,#3616,GustavoSilvera,4-Mar-21,Closed,,https://github.com/carla-simulator/carla/issues/3616,,,
carla,Switch Control,Closed,#3578,flacomalone,12-Nov-20,Commented,,https://github.com/carla-simulator/carla/issues/3578,,,
carla,Switch Control,Closed,#3578,flacomalone,12-Nov-20,Closed,,https://github.com/carla-simulator/carla/issues/3578,,,
carla,Functional,Closed,#3080,RansML,18-Jul-20,Commented,,https://github.com/carla-simulator/carla/issues/3080,,,
carla,Functional,Closed,#3080,germanros1987,20-Jul-20,Commented,,https://github.com/carla-simulator/carla/issues/3080,,,
carla,Functional,Closed,#3080,RansML,20-Jul-20,Commented,,https://github.com/carla-simulator/carla/issues/3080,,,
carla,Functional,Closed,#3080,Axel1092,20-Jul-20,Commented,,https://github.com/carla-simulator/carla/issues/3080,,,
carla,Functional,Closed,#3080,RansML,20-Jul-20,Commented,,https://github.com/carla-simulator/carla/issues/3080,,,
carla,Functional,Closed,#3080,wendersonj,24-Aug-20,Commented,,https://github.com/carla-simulator/carla/issues/3080,,,
carla,Functional,Closed,#3080,stale,24-Oct-20,Commented,,https://github.com/carla-simulator/carla/issues/3080,,,
carla,Functional,Closed,#3080,germanros1987,20-Jul-20,Modified,,https://github.com/carla-simulator/carla/issues/3080,,,
carla,Functional,Closed,#3080,germanros1987,20-Jul-20,Modified,,https://github.com/carla-simulator/carla/issues/3080,,,
carla,Functional,Closed,#3080,stale,24-Oct-20,Modified,,https://github.com/carla-simulator/carla/issues/3080,,,
carla,Functional,Closed,#3080,stale,8-Nov-20,Modified,,https://github.com/carla-simulator/carla/issues/3080,,,
carla,Functional,Closed,#2879,NicoSchoenfisch,22-May-20,Commented,,https://github.com/carla-simulator/carla/issues/2879,,,
carla,Functional,Closed,#2879,germanros1987,26-Jun-20,Commented,,https://github.com/carla-simulator/carla/issues/2879,,,
carla,Functional,Closed,#2879,bernatx,6-Jul-20,Commented,,https://github.com/carla-simulator/carla/issues/2879,,,
carla,Functional,Closed,#2879,stale,5-Sep-20,Commented,,https://github.com/carla-simulator/carla/issues/2879,,,
carla,Functional,Closed,#2879,germanros1987,26-Jun-20,Modified,,https://github.com/carla-simulator/carla/issues/2879,,,
carla,Functional,Closed,#2879,germanros1987,26-Jun-20,Modified,,https://github.com/carla-simulator/carla/issues/2879,,,
carla,Functional,Closed,#2879,stale,5-Sep-20,Modified,,https://github.com/carla-simulator/carla/issues/2879,,,
carla,Functional,Closed,#2879,stale,12-Sep-20,Modified,,https://github.com/carla-simulator/carla/issues/2879,,,
carla,Switch Control,Closed,#2763,ZhengZhongyuan11,18-Apr-20,Commented,,https://github.com/carla-simulator/carla/issues/2763,,,
carla,Switch Control,Closed,#2763,yaknostoyok,23-Apr-20,Commented,,https://github.com/carla-simulator/carla/issues/2763,,,
carla,Switch Control,Closed,#2763,ZhengZhongyuan11,1-May-20,Commented,,https://github.com/carla-simulator/carla/issues/2763,,,
carla,Switch Control,Closed,#2763,yaknostoyok,23-Apr-20,Modified,,https://github.com/carla-simulator/carla/issues/2763,,,
carla,Switch Control,Closed,#2763,,29-Apr-20,Modified,#2800,https://github.com/carla-simulator/carla/issues/2763,,,
carla,Switch Control,Closed,#2763,ZhengZhongyuan11,1-May-20,Closed,,https://github.com/carla-simulator/carla/issues/2763,,,
carla,Display,Closed,#2525,anna-srl,27-Feb-20,Commented,,https://github.com/carla-simulator/carla/issues/2525,,,
carla,Display,Closed,#2525,amstrudy,4-Mar-20,Commented,,https://github.com/carla-simulator/carla/issues/2525,,,
carla,Display,Closed,#2525,anna-srl,4-Mar-20,Commented,,https://github.com/carla-simulator/carla/issues/2525,,,
carla,Display,Closed,#2525,amstrudy,4-Mar-20,Commented,,https://github.com/carla-simulator/carla/issues/2525,,,
carla,Display,Closed,#2525,anna-srl,4-Mar-20,Closed,,https://github.com/carla-simulator/carla/issues/2525,,,
carla,Switch Control,Closed,#1844,benkmoore,4-Jul-19,Commented,,https://github.com/carla-simulator/carla/issues/1844,,,
carla,Switch Control,Closed,#1844,benkmoore,8-Jul-19,Commented,,https://github.com/carla-simulator/carla/issues/1844,,,
carla,Switch Control,Closed,#1844,benkmoore,8-Jul-19,Closed,,https://github.com/carla-simulator/carla/issues/1844,,,
carla,Functional,Closed,#2186,RonGros,25-Oct-19,Commented,,https://github.com/carla-simulator/carla/issues/2186,,,
carla,Functional,Closed,#2186,cassfalg,31-Oct-19,Commented,,https://github.com/carla-simulator/carla/issues/2186,,,
carla,Functional,Closed,#2186,RonGros,31-Oct-19,Commented,,https://github.com/carla-simulator/carla/issues/2186,,,
carla,Functional,Closed,#2186,cassfalg,31-Oct-19,Commented,,https://github.com/carla-simulator/carla/issues/2186,,,
carla,Functional,Closed,#2186,RonGros,31-Oct-19,Commented,,https://github.com/carla-simulator/carla/issues/2186,,,
carla,Functional,Closed,#2186,cassfalg,31-Oct-19,Commented,,https://github.com/carla-simulator/carla/issues/2186,,,
carla,Functional,Closed,#2186,RonGros,6-Nov-19,Commented,,https://github.com/carla-simulator/carla/issues/2186,,,
carla,Functional,Closed,#2186,cassfalg,6-Nov-19,Commented,,https://github.com/carla-simulator/carla/issues/2186,,,
carla,Functional,Closed,#2186,RonGros,7-Nov-19,Commented,,https://github.com/carla-simulator/carla/issues/2186,,,
carla,Functional,Closed,#2186,kbarbora,8-Nov-19,Commented,,https://github.com/carla-simulator/carla/issues/2186,,,
carla,Functional,Closed,#2186,stale,7-Jan-20,Commented,,https://github.com/carla-simulator/carla/issues/2186,,,
carla,Functional,Closed,#2186,stale,7-Jan-20,Modified,,https://github.com/carla-simulator/carla/issues/2186,,,
carla,Functional,Closed,#2186,stale,14-Jan-20,Modified,,https://github.com/carla-simulator/carla/issues/2186,,,
carla,Functional,Closed,#1319,micmarty,28-Feb-19,Commented,,https://github.com/carla-simulator/carla/issues/1319,,,
carla,Functional,Closed,#1319,micmarty,28-Feb-19,Closed,,https://github.com/carla-simulator/carla/issues/1319,,,
carla,Functional,Closed,#1319,carla-admin,30-Mar-19,Modified,,https://github.com/carla-simulator/carla/issues/1319,,,
carla,Functional,Closed,#1630,morningsky,10-May-19,Commented,,https://github.com/carla-simulator/carla/issues/1630,,,
carla,Functional,Closed,#1630,bernatx,13-May-19,Commented,,https://github.com/carla-simulator/carla/issues/1630,,,
carla,Functional,Closed,#1630,morningsky,13-May-19,Commented,,https://github.com/carla-simulator/carla/issues/1630,,,
carla,Functional,Closed,#1630,bernatx,13-May-19,Commented,,https://github.com/carla-simulator/carla/issues/1630,,,
carla,Functional,Closed,#1630,morningsky,15-May-19,Commented,,https://github.com/carla-simulator/carla/issues/1630,,,
carla,Functional,Closed,#1630,bernatx,15-May-19,Commented,,https://github.com/carla-simulator/carla/issues/1630,,,
carla,Functional,Closed,#1630,morningsky,15-May-19,Commented,,https://github.com/carla-simulator/carla/issues/1630,,,
carla,Functional,Closed,#1630,bernatx,13-May-19,Modified,,https://github.com/carla-simulator/carla/issues/1630,,,
carla,Functional,Closed,#1630,morningsky,17-May-19,Closed,,https://github.com/carla-simulator/carla/issues/1630,,,
carla,Functional,Closed,#1533,klemen666,12-Apr-19,Commented,,https://github.com/carla-simulator/carla/issues/1533,,,
carla,Functional,Closed,#1533,tanghui0102,19-Apr-19,Commented,,https://github.com/carla-simulator/carla/issues/1533,,,
carla,Functional,Closed,#1533,Xiaoyu006,17-May-19,Commented,,https://github.com/carla-simulator/carla/issues/1533,,,
carla,Functional,Closed,#1533,tanghui0102,1-Jun-19,Commented,,https://github.com/carla-simulator/carla/issues/1533,,,
carla,Functional,Closed,#1533,stale,31-Jul-19,Commented,,https://github.com/carla-simulator/carla/issues/1533,,,
carla,Functional,Closed,#1533,stale,31-Jul-19,Modified,,https://github.com/carla-simulator/carla/issues/1533,,,
carla,Functional,Closed,#1533,stale,7-Aug-19,Modified,,https://github.com/carla-simulator/carla/issues/1533,,,
carla,Functional,Closed,#312,GokulNC,27-Mar-18,Commented,,https://github.com/carla-simulator/carla/issues/312,,,
carla,Functional,Closed,#312,felipecode,27-Mar-18,Commented,,https://github.com/carla-simulator/carla/issues/312,,,
carla,Functional,Closed,#312,GokulNC,28-Mar-18,Commented,,https://github.com/carla-simulator/carla/issues/312,,,
carla,Functional,Closed,#312,chankim,3-Nov-18,Commented,,https://github.com/carla-simulator/carla/issues/312,,,
carla,Functional,Closed,#312,nuomizai,18-Jun-20,Commented,,https://github.com/carla-simulator/carla/issues/312,,,
carla,Functional,Closed,#312,marcgpuig,27-Mar-18,Modified,,https://github.com/carla-simulator/carla/issues/312,,,
carla,Functional,Closed,#312,nsubiron,27-Mar-18,Modified,,https://github.com/carla-simulator/carla/issues/312,,,
carla,Functional,Closed,#312,felipecode,27-Mar-18,Closed,,https://github.com/carla-simulator/carla/issues/312,,,
carla,Functional,Closed,#312,felipecode,27-Mar-18,Modified,,https://github.com/carla-simulator/carla/issues/312,,,
carla,Functional,Closed,#312,GokulNC,28-Mar-18,Closed,,https://github.com/carla-simulator/carla/issues/312,,,
carla,Display,Closed,#1390,HeYDwane3,15-Mar-19,Commented,,https://github.com/carla-simulator/carla/issues/1390,,,
carla,Display,Closed,#1390,XGodina,18-Mar-19,Commented,,https://github.com/carla-simulator/carla/issues/1390,,,
carla,Display,Closed,#1390,eloy96vg,25-Apr-19,Commented,,https://github.com/carla-simulator/carla/issues/1390,,,
carla,Display,Closed,#1390,XGodina,26-Apr-19,Commented,,https://github.com/carla-simulator/carla/issues/1390,,,
carla,Display,Closed,#1390,DongChen06,3-Jul-19,Commented,,https://github.com/carla-simulator/carla/issues/1390,,,
carla,Display,Closed,#1390,XGodina,4-Jul-19,Commented,,https://github.com/carla-simulator/carla/issues/1390,,,
carla,Display,Closed,#1390,stale,2-Sep-19,Commented,,https://github.com/carla-simulator/carla/issues/1390,,,
carla,Display,Closed,#1390,nsubiron,18-Mar-19,Modified,,https://github.com/carla-simulator/carla/issues/1390,,,
carla,Display,Closed,#1390,nsubiron,18-Mar-19,Modified,,https://github.com/carla-simulator/carla/issues/1390,,,
carla,Display,Closed,#1390,XGodina,18-Mar-19,Modified,,https://github.com/carla-simulator/carla/issues/1390,,,
carla,Display,Closed,#1390,carla-admin,30-Mar-19,Modified,,https://github.com/carla-simulator/carla/issues/1390,,,
carla,Display,Closed,#1390,stale,2-Sep-19,Modified,,https://github.com/carla-simulator/carla/issues/1390,,,
carla,Display,Closed,#1390,stale,9-Sep-19,Modified,,https://github.com/carla-simulator/carla/issues/1390,,,
carla,Display,Closed,#1006,anshulpaigwar,30-Nov-18,Commented,,https://github.com/carla-simulator/carla/issues/1006,,,
carla,Display,Closed,#1006,M-Hammod,30-Nov-18,Commented,,https://github.com/carla-simulator/carla/issues/1006,,,
carla,Display,Closed,#1006,nsubiron,30-Nov-18,Commented,,https://github.com/carla-simulator/carla/issues/1006,,,
carla,Display,Closed,#1006,anshulpaigwar,30-Nov-18,Commented,,https://github.com/carla-simulator/carla/issues/1006,,,
carla,Display,Closed,#1006,anshulpaigwar,4-Dec-18,Commented,,https://github.com/carla-simulator/carla/issues/1006,,,
carla,Display,Closed,#1006,nsubiron,4-Dec-18,Commented,,https://github.com/carla-simulator/carla/issues/1006,,,
carla,Display,Closed,#1006,Sakrust,5-Dec-18,Commented,,https://github.com/carla-simulator/carla/issues/1006,,,
carla,Display,Closed,#1006,nsubiron,5-Dec-18,Commented,,https://github.com/carla-simulator/carla/issues/1006,,,
carla,Display,Closed,#1006,stale,3-Feb-19,Commented,,https://github.com/carla-simulator/carla/issues/1006,,,
carla,Display,Closed,#1006,ChrisHRZ,17-Apr-19,Commented,,https://github.com/carla-simulator/carla/issues/1006,,,
carla,Display,Closed,#1006,Sakrust,17-Apr-19,Commented,,https://github.com/carla-simulator/carla/issues/1006,,,
carla,Display,Closed,#1006,gunki-geek,25-Jan-22,Commented,,https://github.com/carla-simulator/carla/issues/1006,,,
carla,Display,Closed,#1006,nsubiron,30-Nov-18,Modified,,https://github.com/carla-simulator/carla/issues/1006,,,
carla,Display,Closed,#1006,nsubiron,30-Nov-18,Modified,,https://github.com/carla-simulator/carla/issues/1006,,,
carla,Display,Closed,#1006,stale,3-Feb-19,Modified,,https://github.com/carla-simulator/carla/issues/1006,,,
carla,Display,Closed,#1006,stale,11-Feb-19,Modified,,https://github.com/carla-simulator/carla/issues/1006,,,
carla,Functional,Closed,#1487,Narendarselva,3-Apr-19,Commented,,https://github.com/carla-simulator/carla/issues/1487,,,
carla,Functional,Closed,#1487,nsubiron,4-Apr-19,Commented,,https://github.com/carla-simulator/carla/issues/1487,,,
carla,Functional,Closed,#1487,Narendarselva,5-Apr-19,Commented,,https://github.com/carla-simulator/carla/issues/1487,,,
carla,Functional,Closed,#1487,nsubiron,5-Apr-19,Commented,,https://github.com/carla-simulator/carla/issues/1487,,,
carla,Functional,Closed,#1487,Narendarselva,8-Apr-19,Commented,,https://github.com/carla-simulator/carla/issues/1487,,,
carla,Functional,Closed,#1487,DongChen06,19-Apr-19,Commented,,https://github.com/carla-simulator/carla/issues/1487,,,
carla,Functional,Closed,#1487,stale,18-Jun-19,Commented,,https://github.com/carla-simulator/carla/issues/1487,,,
carla,Functional,Closed,#1487,talsperre,26-Jun-19,Commented,,https://github.com/carla-simulator/carla/issues/1487,,,
carla,Functional,Closed,#1487,DongChen06,26-Jun-19,Commented,,https://github.com/carla-simulator/carla/issues/1487,,,
carla,Functional,Closed,#1487,talsperre,26-Jun-19,Commented,,https://github.com/carla-simulator/carla/issues/1487,,,
carla,Functional,Closed,#1487,lichunly,22-May-20,Commented,,https://github.com/carla-simulator/carla/issues/1487,,,
carla,Functional,Closed,#1487,fty0724,22-Apr-19,Modified,#1561,https://github.com/carla-simulator/carla/issues/1487,,,
carla,Functional,Closed,#1487,stale,18-Jun-19,Modified,,https://github.com/carla-simulator/carla/issues/1487,,,
carla,Functional,Closed,#1487,stale,25-Jun-19,Modified,,https://github.com/carla-simulator/carla/issues/1487,,,
carla,New Requriment ,Closed,#1296,liqi198786,25-Feb-19,Commented,,https://github.com/carla-simulator/carla/issues/1296,,,
carla,New Requriment ,Closed,#1296,YashBansod,26-Feb-19,Commented,,https://github.com/carla-simulator/carla/issues/1296,,,
carla,New Requriment ,Closed,#1296,liqi198786,26-Feb-19,Commented,,https://github.com/carla-simulator/carla/issues/1296,,,
carla,New Requriment ,Closed,#1296,YashBansod,26-Feb-19,Commented,,https://github.com/carla-simulator/carla/issues/1296,,,
carla,New Requriment ,Closed,#1296,liqi198786,26-Feb-19,Commented,,https://github.com/carla-simulator/carla/issues/1296,,,
carla,New Requriment ,Closed,#1296,jagdishbhanushali,6-Mar-19,Commented,,https://github.com/carla-simulator/carla/issues/1296,,,
carla,New Requriment ,Closed,#1296,liqi198786,7-Mar-19,Commented,,https://github.com/carla-simulator/carla/issues/1296,,,
carla,New Requriment ,Closed,#1296,jagdishbhanushali,7-Mar-19,Commented,,https://github.com/carla-simulator/carla/issues/1296,,,
carla,New Requriment ,Closed,#1296,stale,6-May-19,Commented,,https://github.com/carla-simulator/carla/issues/1296,,,
carla,New Requriment ,Closed,#1296,ShanshanYOU,16-May-19,Commented,,https://github.com/carla-simulator/carla/issues/1296,,,
carla,New Requriment ,Closed,#1296,liqi198786,25-Feb-19,Modified,,https://github.com/carla-simulator/carla/issues/1296,,,
carla,New Requriment ,Closed,#1296,liqi198786,26-Feb-19,Closed,,https://github.com/carla-simulator/carla/issues/1296,,,
carla,New Requriment ,Closed,#1296,liqi198786,7-Mar-19,Modified,,https://github.com/carla-simulator/carla/issues/1296,,,
carla,New Requriment ,Closed,#1296,carla-admin,30-Mar-19,Modified,,https://github.com/carla-simulator/carla/issues/1296,,,
carla,New Requriment ,Closed,#1296,stale,6-May-19,Modified,,https://github.com/carla-simulator/carla/issues/1296,,,
carla,New Requriment ,Closed,#1296,stale,13-May-19,Modified,,https://github.com/carla-simulator/carla/issues/1296,,,
carla,New Requriment ,Closed,#1296,ShanshanYOU,16-May-19,Modified,#1015,https://github.com/carla-simulator/carla/issues/1296,,,
carla,Functional,Closed,#46,farzaa,21-Nov-17,Commented,,https://github.com/carla-simulator/carla/issues/46,,,
carla,Functional,Closed,#46,felipecode,22-Nov-17,Commented,,https://github.com/carla-simulator/carla/issues/46,,,
carla,Functional,Closed,#46,Tak-Au,23-Nov-17,Commented,,https://github.com/carla-simulator/carla/issues/46,,,
carla,Functional,Closed,#46,adiveloper,22-Oct-18,Commented,,https://github.com/carla-simulator/carla/issues/46,,,
carla,Functional,Closed,#46,adiveloper,22-Oct-18,Commented,,https://github.com/carla-simulator/carla/issues/46,,,
carla,Functional,Closed,#46,Fangwq,29-Jan-19,Commented,,https://github.com/carla-simulator/carla/issues/46,,,
carla,Functional,Closed,#46,haoliHuan9,21-Jul-22,Commented,,https://github.com/carla-simulator/carla/issues/46,,,
carla,Functional,Closed,#46,nsubiron,22-Nov-17,Modified,,https://github.com/carla-simulator/carla/issues/46,,,
carla,Functional,Closed,#46,nsubiron,30-Nov-17,Closed,,https://github.com/carla-simulator/carla/issues/46,,,
carla,Functional,Closed,#46,tanglrHello,8-Jan-19,Modified,#1101,https://github.com/carla-simulator/carla/issues/46,,,
carla,Functional,Closed,#46,atusi-nakajima,5-Sep-20,Modified,#3240,https://github.com/carla-simulator/carla/issues/46,,,
datasets,Functional,Closed,#2708,danyaljj,22-Jul-21,Commented,,https://github.com/huggingface/datasets/issues/2708,,,
datasets,Functional,Closed,#2708,albertvillanova,23-Jul-21,Commented,,https://github.com/huggingface/datasets/issues/2708,,,
datasets,Functional,Closed,#2708,danyaljj,23-Jul-21,Commented,,https://github.com/huggingface/datasets/issues/2708,,,
datasets,Functional,Closed,#2708,danyaljj,22-Jul-21,Modified,,https://github.com/huggingface/datasets/issues/2708,,,
datasets,Functional,Closed,#2708,danyaljj,23-Jul-21,Closed,,https://github.com/huggingface/datasets/issues/2708,,,
carla,Display,Closed,#26,WenchaoDing,16-Nov-17,Commented,,https://github.com/carla-simulator/carla/issues/26,,,
carla,Display,Closed,#26,WenchaoDing,16-Nov-17,Commented,,https://github.com/carla-simulator/carla/issues/26,,,
carla,Display,Closed,#26,marcgpuig,16-Nov-17,Commented,,https://github.com/carla-simulator/carla/issues/26,,,
carla,Display,Closed,#26,WenchaoDing,16-Nov-17,Commented,,https://github.com/carla-simulator/carla/issues/26,,,
carla,Display,Closed,#26,marcgpuig,16-Nov-17,Commented,,https://github.com/carla-simulator/carla/issues/26,,,
carla,Display,Closed,#26,dosovits,16-Nov-17,Commented,,https://github.com/carla-simulator/carla/issues/26,,,
carla,Display,Closed,#26,WenchaoDing,17-Nov-17,Commented,,https://github.com/carla-simulator/carla/issues/26,,,
carla,Display,Closed,#26,dosovits,17-Nov-17,Commented,,https://github.com/carla-simulator/carla/issues/26,,,
carla,Display,Closed,#26,s7ev3n,21-Nov-17,Commented,,https://github.com/carla-simulator/carla/issues/26,,,
carla,Display,Closed,#26,WenchaoDing,29-Nov-17,Commented,,https://github.com/carla-simulator/carla/issues/26,,,
carla,Display,Closed,#26,WenchaoDing,29-Nov-17,Commented,,https://github.com/carla-simulator/carla/issues/26,,,
carla,Display,Closed,#26,nsubiron,29-Nov-17,Commented,,https://github.com/carla-simulator/carla/issues/26,,,
carla,Display,Closed,#26,marcgpuig,29-Nov-17,Commented,,https://github.com/carla-simulator/carla/issues/26,,,
carla,Display,Closed,#26,nsubiron,16-Nov-17,Modified,,https://github.com/carla-simulator/carla/issues/26,,,
carla,Display,Closed,#26,dosovits,17-Nov-17,Modified,#12,https://github.com/carla-simulator/carla/issues/26,,,
carla,Display,Closed,#26,nsubiron,1-Dec-17,Modified,#64,https://github.com/carla-simulator/carla/issues/26,,,
carla,Display,Closed,#26,nsubiron,13-Dec-17,Closed,,https://github.com/carla-simulator/carla/issues/26,,,
carla,Display,Closed,#26,RehabHsn,3-Feb-22,Modified,#4995,https://github.com/carla-simulator/carla/issues/26,,,
gluon-cv,Functional,Closed,#598,yuanCnD,30-Jan-19,Commented,,https://github.com/dmlc/gluon-cv/issues/598,,,
gluon-cv,Functional,Closed,#598,zhreshold,7-Feb-19,Commented,,https://github.com/dmlc/gluon-cv/issues/598,,,
gluon-cv,Functional,Closed,#598,xupengcoding,28-Mar-19,Commented,,https://github.com/dmlc/gluon-cv/issues/598,,,
gluon-cv,Functional,Closed,#598,zhreshold,28-Mar-19,Commented,,https://github.com/dmlc/gluon-cv/issues/598,,,
gluon-cv,Functional,Closed,#598,xupengcoding,29-Mar-19,Commented,,https://github.com/dmlc/gluon-cv/issues/598,,,
gluon-cv,Functional,Closed,#598,yuzhms,25-Apr-19,Commented,,https://github.com/dmlc/gluon-cv/issues/598,,,
